attendance_binary,previous_attendance,previous_away_team_errors,previous_away_team_hits,previous_away_team_runs,game_type,previous_game_type,previous_home_team_errors,previous_home_team_hits,previous_home_team_runs,game_day,previous_game_day,temperature,wind_speed,sky,previous_game_duration,previous_homewin
0,21333,1,9,4,Night Game,Day Game,0,10,7,Thursday,Wednesday,57,8,Unknown,2.7,1
1,40164,1,5,4,Night Game,Day Game,1,6,3,Thursday,Sunday,47,5,Sunny,3.066666667,0
0,14383,0,11,5,Night Game,Night Game,0,3,2,Thursday,Wednesday,58,6,Sunny,2.766666667,0
0,15998,0,10,7,Night Game,Night Game,1,7,0,Thursday,Wednesday,54,2,Unknown,3.266666667,0
0,24437,0,6,1,Night Game,Night Game,1,9,3,Wednesday,Tuesday,68,0,In Dome,3.416666667,1
0,14116,0,13,10,Night Game,Night Game,1,8,5,Wednesday,Tuesday,72,0,In Dome,3.183333333,0
1,40087,0,5,1,Night Game,Night Game,0,3,0,Wednesday,Tuesday,63,11,Cloudy,2.516666667,0
0,20394,0,5,3,Day Game,Night Game,0,9,6,Wednesday,Tuesday,59,12,Cloudy,2.766666667,1
0,22195,1,11,7,Day Game,Night Game,0,3,1,Wednesday,Tuesday,62,1,Unknown,2.516666667,0
0,12584,0,13,8,Day Game,Night Game,0,6,2,Wednesday,Tuesday,62,7,Unknown,2.633333333,0
1,27356,1,8,3,Day Game,Night Game,0,1,0,Wednesday,Tuesday,49,16,Unknown,2.633333333,0
0,28180,0,9,4,Day Game,Night Game,0,7,5,Wednesday,Tuesday,66,0,In Dome,2.683333333,1
0,16323,1,9,4,Night Game,Night Game,0,8,7,Wednesday,Tuesday,71,0,In Dome,3.183333333,1
1,33729,0,12,6,Day Game,Night Game,0,11,7,Wednesday,Tuesday,68,16,Sunny,3.083333333,1
0,21153,0,7,4,Night Game,Night Game,1,5,6,Wednesday,Tuesday,81,10,Sunny,3.016666667,1
0,11022,0,12,3,Night Game,Night Game,0,10,7,Wednesday,Tuesday,54,11,Overcast,3.2,1
0,14309,0,10,3,Day Game,Night Game,0,3,1,Wednesday,Tuesday,52,11,Overcast,3.083333333,0
0,15025,0,4,1,Night Game,Night Game,0,5,4,Wednesday,Tuesday,45,9,Unknown,2.883333333,1
0,16083,2,7,1,Night Game,Night Game,0,5,4,Wednesday,Tuesday,52,9,Overcast,2.716666667,1
0,25323,0,7,2,Night Game,Night Game,0,7,1,Tuesday,Monday,68,0,In Dome,2.733333333,0
0,27217,0,5,5,Night Game,Day Game,1,4,1,Tuesday,Sunday,72,0,In Dome,2.566666667,0
0,19013,0,9,1,Night Game,Night Game,0,6,2,Tuesday,Monday,60,8,Cloudy,3.016666667,1
0,18376,0,11,7,Night Game,Night Game,2,7,2,Tuesday,Monday,61,8,Cloudy,3.3,0
0,10535,0,12,4,Night Game,Night Game,1,6,3,Tuesday,Monday,63,9,Overcast,2.75,0
0,23847,0,9,1,Night Game,Night Game,0,8,4,Tuesday,Monday,53,6,Drizzle,2.516666667,1
0,21352,1,11,5,Night Game,Night Game,0,14,8,Tuesday,Monday,69,0,In Dome,3.5,1
0,17395,0,2,1,Night Game,Day Game,0,9,5,Tuesday,Thursday,75,0,In Dome,2.633333333,1
1,32394,0,9,2,Night Game,Night Game,0,5,0,Tuesday,Monday,68,10,Cloudy,3.15,0
0,18243,0,8,6,Night Game,Night Game,0,5,2,Tuesday,Monday,75,9,Cloudy,3.133333333,0
0,11525,1,15,10,Night Game,Day Game,0,8,7,Tuesday,Thursday,52,5,Sunny,3.933333333,0
0,13829,0,14,9,Night Game,Night Game,0,8,6,Tuesday,Monday,58,5,Overcast,3.283333333,0
0,26058,0,8,1,Night Game,Day Game,1,8,4,Tuesday,Sunday,65,15,Unknown,2.866666667,1
0,28803,0,13,7,Night Game,Day Game,0,8,1,Tuesday,Sunday,60,8,Unknown,3.116666667,0
0,28759,0,7,4,Night Game,Night Game,0,4,0,Monday,Wednesday,68,0,In Dome,2.866666667,0
1,42933,0,11,6,Night Game,Day Game,0,6,1,Monday,Sunday,56,8,Cloudy,2.783333333,0
0,37395,2,14,8,Night Game,Day Game,1,9,5,Monday,Sunday,61,12,Sunny,3.583333333,0
0,28755,0,8,6,Night Game,Day Game,4,9,5,Monday,Sunday,60,11,Unknown,3.7,0
0,24135,0,2,2,Night Game,Day Game,0,8,1,Monday,Sunday,67,17,Sunny,2.833333333,0
0,39077,0,8,6,Night Game,Day Game,0,10,1,Monday,Sunday,62,7,Sunny,3.316666667,0
0,28181,1,16,5,Night Game,Day Game,0,18,14,Monday,Sunday,68,0,In Dome,3.35,1
1,34748,1,4,1,Night Game,Day Game,0,11,6,Monday,Sunday,55,4,Overcast,2.7,1
0,32416,1,16,7,Night Game,Night Game,3,11,5,Monday,Sunday,71,12,Overcast,5.05,0
0,36220,0,15,9,Night Game,Day Game,0,3,0,Monday,Sunday,63,7,Overcast,3.133333333,0
1,41571,2,9,2,Day Game,Night Game,0,12,7,Sunday,Saturday,71,16,Sunny,2.916666667,1
0,29152,2,10,8,Day Game,Night Game,2,14,7,Sunday,Saturday,52,1,Rain,3.7,0
0,32987,0,13,5,Day Game,Night Game,1,5,2,Sunday,Saturday,74,10,Cloudy,3.266666667,0
1,29589,0,10,2,Night Game,Night Game,0,8,4,Saturday,Friday,75,5,Sunny,2.583333333,1
0,13679,0,7,6,Night Game,Night Game,0,9,1,Saturday,Friday,72,0,In Dome,2.716666667,0
1,45246,1,7,5,Day Game,Night Game,0,10,4,Saturday,Friday,69,7,Overcast,2.766666667,0
1,38684,0,6,0,Night Game,Night Game,2,1,1,Saturday,Friday,65,7,Sunny,2.816666667,1
1,29938,0,6,1,Night Game,Night Game,0,7,4,Saturday,Friday,62,2,Overcast,2.683333333,1
0,18677,1,6,3,Night Game,Night Game,0,10,4,Saturday,Friday,58,4,Unknown,3.333333333,1
0,20159,1,7,4,Day Game,Night Game,0,11,7,Saturday,Friday,70,15,Sunny,3.216666667,1
1,39764,0,9,1,Day Game,Night Game,1,12,13,Saturday,Friday,62,6,Sunny,3.283333333,1
1,23049,0,18,9,Day Game,Night Game,0,7,2,Saturday,Friday,57,15,Cloudy,3.15,0
0,23215,2,10,6,Night Game,Night Game,0,4,3,Saturday,Friday,65,0,In Dome,3.033333333,0
1,49686,0,9,5,Night Game,Night Game,1,6,1,Saturday,Friday,65,6,Sunny,3.016666667,0
1,37115,1,6,2,Night Game,Night Game,0,8,4,Saturday,Friday,52,15,Cloudy,2.833333333,1
0,19912,2,6,3,Night Game,Night Game,0,8,6,Saturday,Friday,57,7,Unknown,2.5,1
1,23004,0,12,9,Night Game,Night Game,0,5,0,Saturday,Friday,75,0,In Dome,3.35,0
0,35477,0,7,2,Night Game,Night Game,0,5,3,Friday,Wednesday,72,9,Unknown,2.733333333,1
0,11850,0,3,3,Night Game,Night Game,0,4,1,Friday,Wednesday,72,0,In Dome,2.716666667,0
1,43093,1,5,3,Night Game,Day Game,0,9,5,Friday,Wednesday,63,12,Unknown,2.666666667,1
1,14173,0,9,7,Night Game,Night Game,1,10,4,Friday,Wednesday,60,1,Cloudy,3.383333333,0
0,31124,1,6,3,Night Game,Day Game,0,17,9,Friday,Sunday,54,7,Unknown,3.516666667,1
0,20057,0,14,4,Night Game,Night Game,0,10,5,Friday,Wednesday,48,8,Unknown,4.05,1
0,29668,0,6,2,Night Game,Day Game,1,4,3,Friday,Sunday,63,17,Cloudy,2.616666667,1
1,31481,3,7,2,Night Game,Night Game,2,5,5,Friday,Wednesday,52,11,Unknown,2.9,1
0,17746,2,10,6,Night Game,Night Game,2,9,5,Friday,Wednesday,59,5,Sunny,3.533333333,0
0,28131,2,10,5,Night Game,Day Game,1,12,8,Friday,Sunday,65,0,In Dome,2.816666667,1
1,44009,1,9,5,Night Game,Night Game,0,8,3,Friday,Thursday,63,6,Sunny,2.85,0
1,32734,2,6,2,Day Game,Day Game,2,8,7,Friday,Thursday,44,10,Unknown,3.75,1
1,32232,2,12,5,Night Game,Night Game,0,10,3,Friday,Thursday,47,17,Cloudy,3.366666667,0
0,14568,1,10,2,Night Game,Night Game,0,15,10,Friday,Thursday,52,6,Overcast,3.166666667,1
0,18933,0,3,0,Night Game,Night Game,1,6,3,Friday,Thursday,80,15,Sunny,2.416666667,1
0,24186,0,7,3,Day Game,Night Game,1,2,0,Thursday,Wednesday,55,12,Drizzle,2.983333333,0
1,38909,0,8,2,Night Game,Night Game,0,2,0,Thursday,Wednesday,62,7,Sunny,3.05,0
0,22636,2,8,4,Day Game,Night Game,0,9,9,Thursday,Wednesday,45,3,Overcast,3.383333333,1
1,35861,1,4,3,Day Game,Night Game,0,7,4,Thursday,Tuesday,45,12,Overcast,3.15,1
1,33380,0,6,4,Night Game,Night Game,1,11,9,Thursday,Wednesday,50,13,Unknown,3.033333333,1
0,17644,0,4,2,Night Game,Night Game,0,10,3,Thursday,Thursday,48,5,Overcast,3.15,1
0,18339,1,14,11,Night Game,Night Game,1,10,4,Thursday,Wednesday,75,6,Sunny,3.533333333,0
0,25097,1,9,4,Night Game,Night Game,0,7,3,Wednesday,Tuesday,54,6,Overcast,3.416666667,0
0,23726,0,15,10,Night Game,Night Game,1,4,1,Wednesday,Tuesday,68,0,In Dome,2.583333333,0
1,26163,0,6,1,Night Game,Night Game,0,13,10,Wednesday,Tuesday,79,6,Sunny,2.316666667,1
0,10988,0,9,1,Night Game,Night Game,0,7,3,Wednesday,Tuesday,72,0,In Dome,2.733333333,1
0,13821,1,3,1,Night Game,Night Game,1,13,11,Wednesday,Tuesday,59,1,Unknown,3.033333333,1
1,26978,0,10,3,Night Game,Night Game,1,8,4,Wednesday,Tuesday,56,16,Sunny,2.966666667,1
0,17493,0,6,5,Night Game,Night Game,0,14,6,Wednesday,Tuesday,44,14,Overcast,2.866666667,1
1,41102,1,11,6,Night Game,Night Game,0,6,3,Wednesday,Tuesday,61,6,Sunny,3.033333333,0
0,22256,0,10,5,Night Game,Night Game,0,6,1,Wednesday,Tuesday,55,12,Cloudy,2.633333333,0
0,20227,1,12,9,Night Game,Night Game,0,8,4,Wednesday,Tuesday,52,9,Cloudy,3.316666667,0
1,37954,3,15,12,Night Game,Day Game,1,15,8,Wednesday,Thursday,62,9,Cloudy,4.266666667,0
0,19074,0,11,8,Night Game,Night Game,0,5,2,Wednesday,Tuesday,76,8,Cloudy,2.783333333,0
1,34428,1,9,4,Night Game,Night Game,0,14,9,Wednesday,Tuesday,63,9,Sunny,3.033333333,1
0,35397,1,11,5,Night Game,Day Game,0,16,6,Tuesday,Sunday,81,12,Cloudy,5.933333333,1
0,24333,0,11,7,Night Game,Night Game,0,14,5,Tuesday,Monday,68,0,In Dome,3.4,0
0,31453,1,10,3,Night Game,Night Game,0,3,1,Tuesday,Monday,80,15,Unknown,2.766666667,0
0,12996,0,5,0,Night Game,Night Game,0,5,2,Tuesday,Monday,72,0,In Dome,2.616666667,1
1,41266,0,11,4,Night Game,Night Game,0,12,5,Tuesday,Monday,58,20,Cloudy,3.783333333,1
0,14832,0,10,2,Night Game,Night Game,0,4,3,Tuesday,Monday,59,0,Unknown,2.666666667,1
0,30250,0,8,3,Night Game,Night Game,1,10,5,Tuesday,Monday,52,12,Unknown,3.183333333,1
0,17503,0,12,3,Night Game,Night Game,1,5,4,Tuesday,Monday,49,13,Overcast,3.4,1
1,44954,1,8,3,Night Game,Night Game,0,7,2,Tuesday,Monday,64,6,Sunny,2.85,0
0,21671,0,10,3,Night Game,Night Game,2,12,7,Tuesday,Monday,47,10,Unknown,2.65,1
0,20674,0,9,6,Night Game,Night Game,0,9,1,Tuesday,Monday,43,5,Cloudy,2.983333333,0
1,41678,0,5,2,Night Game,Day Game,1,3,0,Tuesday,Sunday,40,16,Unknown,2.633333333,0
0,22735,0,6,1,Night Game,Night Game,2,4,0,Tuesday,Monday,79,11,Cloudy,2.916666667,0
0,18208,1,11,7,Night Game,Night Game,0,18,12,Tuesday,Monday,76,6,Sunny,3.433333333,1
1,31061,0,4,1,Night Game,Night Game,1,8,6,Tuesday,Monday,66,7,Cloudy,2.983333333,1
1,37754,0,8,9,Night Game,Day Game,3,6,4,Monday,Sunday,60,6,Unknown,2.716666667,0
1,35974,0,2,0,Day Game,Day Game,0,7,2,Sunday,Saturday,64,4,Sunny,2.65,1
1,46334,1,7,3,Day Game,Day Game,0,13,9,Sunday,Saturday,68,0,In Dome,2.633333333,1
1,41886,0,8,2,Day Game,Night Game,1,13,7,Sunday,Saturday,64,20,Cloudy,2.766666667,1
1,31688,1,16,11,Day Game,Night Game,0,5,2,Sunday,Saturday,70,13,Sunny,3.1,0
1,40714,2,6,2,Day Game,Day Game,0,7,3,Sunday,Saturday,60,13,Sunny,2.916666667,1
0,34813,0,13,10,Day Game,Night Game,1,10,6,Sunday,Saturday,64,0,In Dome,4,0
1,39900,1,14,8,Day Game,Night Game,0,7,3,Sunday,Saturday,79,21,Sunny,3.066666667,0
1,40232,0,9,3,Night Game,Day Game,1,12,8,Sunday,Saturday,73,0,In Dome,3.466666667,1
1,31163,1,15,10,Day Game,Day Game,1,2,1,Sunday,Saturday,57,7,Sunny,2.683333333,0
1,42179,1,10,4,Day Game,Night Game,0,6,1,Sunday,Saturday,63,13,Unknown,3.15,0
1,41660,2,7,5,Day Game,Night Game,1,15,13,Sunday,Saturday,69,7,Sunny,3.316666667,1
0,20182,0,7,3,Day Game,Day Game,1,11,4,Sunday,Saturday,70,9,Cloudy,3.95,1
1,35230,0,15,8,Day Game,Night Game,1,10,2,Sunday,Saturday,75,5,Sunny,3,0
0,32935,1,4,1,Day Game,Night Game,0,7,7,Sunday,Saturday,72,0,In Dome,2.966666667,1
1,41058,1,6,2,Day Game,Night Game,0,7,4,Sunday,Saturday,74,11,Cloudy,2.75,1
1,27684,0,8,4,Day Game,Night Game,1,9,8,Saturday,Friday,63,7,Cloudy,2.85,1
1,34251,0,14,8,Day Game,Night Game,2,8,5,Saturday,Friday,68,0,In Dome,3.35,0
1,41760,0,8,1,Night Game,Night Game,1,14,8,Saturday,Friday,60,14,Cloudy,3.15,1
1,30074,1,6,1,Night Game,Night Game,0,9,4,Saturday,Friday,68,12,Sunny,2.583333333,1
1,31843,1,9,3,Day Game,Night Game,1,10,6,Saturday,Friday,62,13,Unknown,3.033333333,1
1,23439,0,10,5,Night Game,Night Game,0,6,2,Saturday,Friday,66,0,In Dome,2.8,0
1,29546,0,5,2,Night Game,Night Game,0,8,4,Saturday,Friday,78,14,Sunny,2.516666667,1
1,26672,1,15,6,Day Game,Night Game,0,6,2,Saturday,Friday,85,6,Cloudy,3.466666667,0
1,25086,0,6,2,Day Game,Night Game,0,4,1,Saturday,Friday,51,3,Sunny,2.766666667,0
1,37153,0,8,5,Night Game,Night Game,1,9,7,Saturday,Friday,72,12,Unknown,3.45,1
1,25940,0,9,8,Night Game,Night Game,1,5,1,Saturday,Friday,64,9,Sunny,3.05,0
0,15486,1,5,0,Day Game,Night Game,0,7,5,Saturday,Friday,55,10,Sunny,2.683333333,1
1,21173,1,10,6,Night Game,Night Game,1,10,3,Saturday,Friday,72,9,Sunny,3.35,0
1,27829,1,13,8,Night Game,Night Game,1,15,7,Saturday,Friday,74,0,In Dome,3.2,0
1,40755,0,10,5,Night Game,Night Game,0,6,2,Saturday,Friday,73,5,Sunny,3.383333333,0
0,21144,0,5,2,Night Game,Day Game,0,6,6,Friday,Thursday,68,9,Overcast,2.483333333,1
1,36238,0,3,2,Night Game,Night Game,0,8,4,Friday,Thursday,68,0,In Dome,2.366666667,1
1,41052,0,10,6,Night Game,Day Game,1,3,2,Friday,Thursday,58,18,Cloudy,3.166666667,0
1,20387,0,11,11,Night Game,Night Game,0,5,1,Friday,Thursday,64,12,Cloudy,3.25,0
1,33818,1,10,7,Night Game,Night Game,0,8,3,Friday,Thursday,74,6,Unknown,3.3,0
0,30107,0,11,8,Night Game,Day Game,1,5,1,Friday,Thursday,66,0,In Dome,3.3,0
0,30763,1,5,0,Night Game,Night Game,1,10,4,Friday,Thursday,66,6,Cloudy,2.866666667,1
0,30657,1,8,4,Night Game,Day Game,1,9,5,Friday,Sunday,79,6,Sunny,3.216666667,1
0,26489,1,5,2,Night Game,Day Game,1,14,8,Friday,Tuesday,55,6,Unknown,3.266666667,1
1,21226,1,9,6,Night Game,Day Game,3,13,11,Friday,Thursday,73,3,Cloudy,3.433333333,1
0,16497,0,18,16,Night Game,Night Game,1,0,0,Friday,Thursday,61,8,Unknown,2.933333333,0
0,11418,0,6,3,Night Game,Day Game,0,5,2,Friday,Thursday,45,17,Cloudy,2.8,0
0,18431,1,9,2,Night Game,Day Game,3,11,1,Friday,Thursday,70,9,Cloudy,3.466666667,0
0,33258,0,12,7,Night Game,Day Game,0,8,3,Friday,Sunday,95,10,Sunny,3.35,0
1,35097,1,7,1,Night Game,Day Game,0,7,3,Friday,Sunday,67,11,Cloudy,2.716666667,1
0,25821,2,7,1,Night Game,Night Game,1,6,2,Thursday,Wednesday,74,9,Cloudy,3.166666667,1
1,41497,0,7,2,Day Game,Night Game,0,7,1,Thursday,Wednesday,67,12,Overcast,2.9,0
0,20681,0,8,2,Night Game,Night Game,1,12,8,Thursday,Wednesday,74,9,Sunny,2.983333333,1
1,37396,2,11,5,Night Game,Night Game,1,6,2,Thursday,Wednesday,68,11,Cloudy,2.95,0
1,21087,1,12,5,Day Game,Night Game,0,13,10,Thursday,Wednesday,70,0,In Dome,3.366666667,1
0,16961,0,7,3,Day Game,Night Game,0,5,1,Thursday,Wednesday,74,0,In Dome,2.55,0
1,28928,1,9,3,Night Game,Night Game,0,10,2,Thursday,Wednesday,66,15,Cloudy,3.133333333,0
0,9890,1,3,2,Day Game,Night Game,1,4,1,Thursday,Wednesday,64,3,Rain,2.8,0
0,12785,1,4,1,Day Game,Day Game,1,5,2,Thursday,Wednesday,70,8,Cloudy,2.983333333,1
1,31689,0,7,3,Day Game,Night Game,0,12,7,Thursday,Wednesday,61,13,Cloudy,3.033333333,1
0,15404,0,9,3,Night Game,Night Game,0,9,4,Thursday,Wednesday,68,6,Unknown,3.366666667,1
0,16087,1,10,5,Day Game,Night Game,2,7,3,Thursday,Wednesday,72,9,Sunny,3.9,0
0,24181,1,8,5,Night Game,Night Game,0,12,7,Wednesday,Tuesday,71,7,Unknown,3.366666667,1
1,43841,0,5,2,Day Game,Night Game,0,7,1,Wednesday,Tuesday,69,10,Unknown,3.333333333,0
1,41218,0,8,3,Night Game,Night Game,0,6,0,Wednesday,Tuesday,64,11,Cloudy,3.133333333,0
0,19449,0,11,4,Night Game,Night Game,2,9,5,Wednesday,Tuesday,77,9,Sunny,4.016666667,1
0,22417,0,12,11,Night Game,Night Game,1,9,1,Wednesday,Tuesday,66,4,Sunny,3.05,0
1,31952,1,11,3,Night Game,Night Game,0,8,2,Wednesday,Tuesday,61,9,Sunny,3.5,0
0,28441,1,3,2,Night Game,Day Game,1,6,3,Wednesday,Sunday,65,0,In Dome,3.133333333,1
0,16529,0,10,7,Night Game,Night Game,0,5,0,Wednesday,Tuesday,73,0,In Dome,2.633333333,0
0,26889,0,10,6,Night Game,Night Game,1,9,8,Wednesday,Tuesday,68,11,Cloudy,3.133333333,1
0,9393,0,6,2,Night Game,Night Game,0,10,3,Wednesday,Tuesday,54,13,Cloudy,2.933333333,1
0,13240,1,5,3,Day Game,Night Game,0,9,4,Wednesday,Tuesday,72,7,Cloudy,2.866666667,1
0,12093,0,3,0,Day Game,Night Game,0,9,5,Wednesday,Tuesday,66,11,Unknown,2.766666667,1
1,32061,0,6,3,Night Game,Night Game,1,1,0,Wednesday,Tuesday,48,12,Cloudy,3.416666667,0
0,16783,0,8,4,Night Game,Night Game,1,7,3,Wednesday,Tuesday,65,5,Sunny,2.833333333,0
0,14160,3,5,1,Night Game,Night Game,0,10,8,Wednesday,Tuesday,76,2,Cloudy,2.95,1
0,39493,1,10,4,Night Game,Night Game,0,14,8,Tuesday,Saturday,75,5,Overcast,2.8,1
1,45432,0,9,5,Night Game,Night Game,1,5,0,Tuesday,Monday,70,5,Overcast,2.533333333,0
1,41432,0,16,9,Night Game,Night Game,0,13,7,Tuesday,Monday,65,9,Cloudy,4.583333333,0
0,30520,2,11,7,Night Game,Day Game,0,6,3,Tuesday,Sunday,78,13,Cloudy,2.616666667,0
0,21585,0,10,5,Night Game,Night Game,0,7,2,Tuesday,Monday,67,15,Cloudy,2.85,0
1,43856,1,6,3,Night Game,Day Game,1,8,4,Tuesday,Sunday,67,15,Sunny,2.566666667,1
0,21078,1,6,4,Day Game,Night Game,1,14,7,Tuesday,Monday,55,11,Overcast,2.35,1
0,16112,1,6,1,Night Game,Night Game,0,10,6,Tuesday,Monday,72,0,In Dome,2.716666667,1
0,35317,1,11,3,Night Game,Day Game,2,7,4,Tuesday,Sunday,67,5,Unknown,3.383333333,1
0,17621,0,9,6,Night Game,Day Game,2,3,0,Tuesday,Sunday,52,13,Cloudy,2.533333333,0
0,12777,1,7,5,Night Game,Night Game,0,4,1,Tuesday,Monday,78,8,Cloudy,2.683333333,0
0,14706,0,13,7,Night Game,Night Game,1,3,0,Tuesday,Monday,50,14,Unknown,2.966666667,0
1,37168,0,8,4,Night Game,Day Game,1,7,3,Tuesday,Monday,47,7,Cloudy,3.2,0
1,34051,1,11,3,Day Game,Night Game,2,14,5,Sunday,Saturday,85,12,Sunny,5.416666667,1
1,34957,0,3,0,Day Game,Night Game,0,8,5,Sunday,Saturday,77,4,Sunny,2.866666667,1
1,30320,0,8,8,Day Game,Night Game,1,7,1,Sunday,Saturday,63,4,Sunny,2.616666667,0
0,25564,1,9,3,Day Game,Day Game,2,10,5,Sunday,Saturday,70,5,Sunny,3.033333333,1
1,38574,1,10,3,Day Game,Day Game,1,10,2,Sunday,Saturday,64,2,Sunny,3.35,0
0,27464,0,9,4,Day Game,Day Game,0,10,6,Sunday,Saturday,77,14,Cloudy,2.916666667,1
0,33123,0,10,6,Day Game,Night Game,1,8,4,Sunday,Saturday,72,0,In Dome,2.916666667,0
1,53409,0,8,4,Night Game,Night Game,0,5,3,Sunday,Saturday,80,11,Sunny,3.533333333,0
1,30013,0,15,5,Day Game,Night Game,1,8,3,Sunday,Saturday,73,0,In Dome,3.283333333,0
0,20165,0,8,5,Day Game,Day Game,0,11,7,Sunday,Saturday,53,5,Sunny,2.9,1
1,41702,1,7,2,Day Game,Day Game,0,8,6,Sunday,Saturday,58,7,Sunny,2.65,1
1,36267,0,7,2,Day Game,Day Game,0,9,4,Sunday,Saturday,49,9,Sunny,2.716666667,1
1,32628,1,13,11,Night Game,Night Game,1,6,5,Saturday,Friday,75,18,Unknown,2.783333333,0
1,16801,1,6,1,Night Game,Night Game,0,2,0,Saturday,Friday,72,0,In Dome,2.383333333,0
1,44997,3,7,3,Day Game,Night Game,0,13,14,Saturday,Friday,75,13,Sunny,2.516666667,1
1,28955,1,8,3,Night Game,Night Game,1,8,2,Saturday,Friday,76,14,Sunny,3.133333333,0
1,24280,2,11,8,Night Game,Night Game,1,8,4,Saturday,Friday,71,7,Sunny,3.5,0
1,22624,1,16,9,Night Game,Night Game,1,4,1,Saturday,Friday,67,5,Cloudy,3.183333333,0
0,19451,1,12,4,Day Game,Night Game,1,5,2,Saturday,Friday,70,7,Cloudy,3.25,0
1,35531,0,12,7,Day Game,Night Game,1,6,1,Saturday,Friday,60,8,Sunny,3.3,0
0,22461,0,9,4,Day Game,Night Game,1,8,5,Saturday,Friday,76,17,Cloudy,3.483333333,1
1,18071,2,8,6,Night Game,Night Game,0,12,3,Saturday,Friday,71,0,In Dome,3.083333333,0
1,53449,3,5,3,Night Game,Night Game,1,9,7,Saturday,Friday,76,7,Sunny,2.75,1
1,30092,1,5,0,Night Game,Night Game,0,5,1,Saturday,Friday,73,0,In Dome,2.566666667,1
0,15365,2,14,6,Day Game,Night Game,1,14,5,Saturday,Friday,54,12,Sunny,3.616666667,0
1,34437,1,11,6,Day Game,Day Game,4,4,1,Saturday,Friday,54,5,Sunny,2.983333333,0
1,31415,1,3,3,Day Game,Night Game,0,9,5,Saturday,Friday,53,20,Cloudy,3.033333333,1
1,22820,0,9,3,Night Game,Night Game,0,10,6,Friday,Thursday,71,10,Sunny,2.783333333,1
0,10715,0,13,6,Night Game,Day Game,2,5,0,Friday,Thursday,72,0,In Dome,3.333333333,0
1,40168,0,1,0,Night Game,Day Game,0,11,7,Friday,Thursday,72,8,Sunny,2.483333333,1
0,30054,1,11,7,Night Game,Night Game,0,5,0,Friday,Wednesday,64,12,Sunny,2.95,0
0,18751,2,9,7,Night Game,Day Game,1,14,4,Friday,Thursday,67,7,Sunny,3.333333333,0
0,18079,1,3,0,Night Game,Day Game,0,3,3,Friday,Thursday,61,5,Sunny,2.45,1
0,11216,1,11,5,Night Game,Day Game,0,3,1,Friday,Wednesday,65,12,Sunny,3.05,0
1,30003,1,9,5,Night Game,Day Game,0,12,8,Friday,Thursday,59,7,Sunny,3,1
0,19736,1,9,3,Night Game,Day Game,1,4,1,Friday,Thursday,73,18,Unknown,3,0
0,17883,0,13,7,Night Game,Day Game,1,10,3,Friday,Wednesday,76,0,In Dome,3.366666667,0
1,40879,1,6,2,Night Game,Night Game,0,8,5,Friday,Thursday,76,6,Sunny,2.6,1
1,21203,0,13,6,Night Game,Night Game,0,5,2,Friday,Thursday,76,3,Cloudy,2.683333333,0
0,10298,1,10,6,Night Game,Night Game,0,9,7,Friday,Wednesday,51,12,Sunny,3.483333333,1
1,34898,2,6,1,Day Game,Night Game,0,11,8,Friday,Thursday,52,8,Sunny,3.116666667,1
1,31011,0,9,2,Night Game,Night Game,0,8,4,Friday,Wednesday,50,12,Sunny,3.216666667,1
0,19400,0,5,0,Day Game,Night Game,0,4,3,Thursday,Wednesday,63,1,Sunny,2.2,1
1,27938,1,8,2,Night Game,Night Game,0,10,7,Thursday,Wednesday,68,0,In Dome,2.716666667,1
0,26945,0,14,9,Night Game,Day Game,0,7,5,Thursday,Wednesday,71,4,Cloudy,2.933333333,0
0,10117,0,5,4,Day Game,Night Game,2,5,1,Thursday,Wednesday,72,0,In Dome,2.533333333,0
1,40994,1,9,6,Day Game,Night Game,2,6,4,Thursday,Wednesday,67,7,Sunny,2.816666667,0
0,21175,0,10,7,Day Game,Night Game,0,4,3,Thursday,Wednesday,61,8,Sunny,3.2,0
0,17638,3,6,1,Day Game,Night Game,1,5,2,Thursday,Wednesday,60,7,Sunny,2.6,1
0,21008,0,9,3,Day Game,Night Game,0,4,0,Thursday,Wednesday,68,19,Cloudy,2.85,0
1,44244,3,5,1,Night Game,Night Game,0,7,3,Thursday,Wednesday,65,12,Sunny,3.2,1
0,10283,0,5,1,Night Game,Night Game,0,5,5,Wednesday,Tuesday,72,0,In Dome,2.566666667,1
1,47608,1,6,1,Night Game,Day Game,0,19,10,Wednesday,Monday,62,7,Sunny,3,1
0,13376,1,12,8,Day Game,Night Game,0,4,0,Wednesday,Tuesday,55,1,Unknown,2.583333333,0
0,14890,3,4,1,Night Game,Night Game,0,9,5,Wednesday,Wednesday,54,1,Cloudy,3.133333333,1
0,21043,2,4,0,Night Game,Night Game,1,4,3,Wednesday,Tuesday,55,3,Sunny,2.966666667,1
0,13492,1,10,5,Day Game,Night Game,0,7,4,Wednesday,Tuesday,63,11,Cloudy,2.683333333,0
0,28923,0,9,2,Day Game,Night Game,0,6,1,Wednesday,Tuesday,52,10,Sunny,3.283333333,0
0,40638,0,9,4,Night Game,Day Game,1,6,1,Wednesday,Monday,68,6,Sunny,3.083333333,0
1,53279,0,9,4,Night Game,Day Game,1,9,2,Wednesday,Tuesday,65,6,Sunny,3,0
0,21027,0,7,3,Night Game,Night Game,0,7,2,Wednesday,Tuesday,73,0,In Dome,3.283333333,0
